stock_code,transaction_date,window_id,mode_name,phi,beta_ch,beta_q,beta_retail,beta_mix,theta,covariance_diag
000026.SZ,20260709,47,baseline_4d,-0.216322,0.004119,-0.005432,0,-0.005432,0.024735,
000027.SZ,20260709,0,baseline_4d,-0.182501,-0.00019,-0.000794,0,-0.000794,0.039492,
000027.SZ,20260709,1,baseline_4d,-0.182519,-0.00019,-0.000795,0,-0.000795,0.039512,
000027.SZ,20260709,2,baseline_4d,-0.182537,0.001736,0.000904,0,0.000904,0.039531,
000027.SZ,20260709,3,baseline_4d,-0.182555,0.003541,-0.001768,0,-0.001768,0.039547,
000027.SZ,20260709,4,baseline_4d,-0.182573,0.001682,-0.006326,0,-0.006326,0.039557,
000027.SZ,20260709,5,baseline_4d,-0.182591,-0.000165,-0.007092,0,-0.007092,0.039568,
000027.SZ,20260709,6,baseline_4d,-0.182608,-0.002011,-0.007842,0,-0.007842,0.039579,
000027.SZ,20260709,7,baseline_4d,-0.182617,-0.003839,0.000148,0,0.000148,0.039672,
000027.SZ,20260709,8,baseline_4d,-0.182629,-0.005272,0.001706,0,0.001706,0.039728,
000027.SZ,20260709,9,baseline_4d,-0.182642,-0.00509,0.009615,0,0.009615,0.039764,
000027.SZ,20260709,10,baseline_4d,-0.182655,-0.004908,-0.000374,0,-0.000374,0.0398,
000027.SZ,20260709,11,baseline_4d,-0.182662,-0.004599,0.004883,0,0.004883,0.039861,
000027.SZ,20260709,12,baseline_4d,-0.18267,-0.004289,0.002429,0,0.002429,0.039942,
000027.SZ,20260709,13,baseline_4d,-0.182677,-0.003851,0.000453,0,0.000453,0.040022,
000027.SZ,20260709,14,baseline_4d,-0.182683,-0.003401,0.005653,0,0.005653,0.040103,
000027.SZ,20260709,15,baseline_4d,-0.182689,-0.002951,-0.002263,0,-0.002263,0.040222,
000027.SZ,20260709,16,baseline_4d,-0.182693,-0.001853,-0.003138,0,-0.003138,0.040351,
000027.SZ,20260709,17,baseline_4d,-0.182706,-0.000754,-0.004275,0,-0.004275,0.040387,
000027.SZ,20260709,18,baseline_4d,-0.182719,0.000336,-0.002602,0,-0.002602,0.040421,
000027.SZ,20260709,19,baseline_4d,-0.182732,0.001067,-0.001089,0,-0.001089,0.040454,
000027.SZ,20260709,20,baseline_4d,-0.182745,0.000926,-0.000705,0,-0.000705,0.040494,
000027.SZ,20260709,21,baseline_4d,-0.182757,0.000772,0.00024,0,0.00024,0.040539,
000027.SZ,20260709,22,baseline_4d,-0.18277,0.000676,0.00346,0,0.00346,0.040585,
000027.SZ,20260709,23,baseline_4d,-0.182783,0.004063,0.003448,0,0.003448,0.04063,
000027.SZ,20260709,24,baseline_4d,-0.182794,-0.001511,-0.001786,0,-0.001786,0.040686,
000027.SZ,20260709,25,baseline_4d,-0.182801,-0.001544,-0.000662,0,-0.000662,0.040766,
000027.SZ,20260709,26,baseline_4d,-0.182807,-0.000918,0.00083,0,0.00083,0.04085,
000027.SZ,20260709,27,baseline_4d,-0.18282,-0.000292,0.007391,0,0.007391,0.040846,
000027.SZ,20260709,28,baseline_4d,-0.182833,-0.001181,0.009072,0,0.009072,0.040651,
000027.SZ,20260709,29,baseline_4d,-0.182853,-0.002071,-0.002599,0,-0.002599,0.040414,
000027.SZ,20260709,30,baseline_4d,-0.182869,-0.00296,0.002626,0,0.002626,0.040191,
000027.SZ,20260709,31,baseline_4d,-0.182884,-0.001649,0.009565,0,0.009565,0.039972,
000027.SZ,20260709,32,baseline_4d,-0.182891,-0.000338,0.002249,0,0.002249,0.039873,
000027.SZ,20260709,33,baseline_4d,-0.182891,0.000973,-0.000331,0,-0.000331,0.039828,
000027.SZ,20260709,34,baseline_4d,-0.18289,0.002285,0.003287,0,0.003287,0.039812,
000027.SZ,20260709,35,baseline_4d,-0.18289,-0.001824,0.000221,0,0.000221,0.039796,
000027.SZ,20260709,36,baseline_4d,-0.182889,-0.000357,-0.004001,0,-0.004001,0.039786,
000027.SZ,20260709,37,baseline_4d,-0.182889,0.001111,-0.002339,0,-0.002339,0.039753,
000027.SZ,20260709,38,baseline_4d,-0.182891,0.00091,-0.002643,0,-0.002643,0.039719,
000027.SZ,20260709,39,baseline_4d,-0.182891,0.000654,-0.000456,0,-0.000456,0.039693,
000027.SZ,20260709,40,baseline_4d,-0.182891,-0.000317,0.001749,0,0.001749,0.039668,
000027.SZ,20260709,41,baseline_4d,-0.182892,-0.003168,0.00416,0,0.00416,0.039641,
000027.SZ,20260709,42,baseline_4d,-0.182899,-0.001721,0.000278,0,0.000278,0.039543,
000027.SZ,20260709,43,baseline_4d,-0.182907,-0.000274,-0.003212,0,-0.003212,0.039446,
000027.SZ,20260709,44,baseline_4d,-0.182914,0.001306,-0.0003,0,-0.0003,0.039359,
000027.SZ,20260709,45,baseline_4d,-0.182923,0.002961,-0.000839,0,-0.000839,0.039266,
000027.SZ,20260709,46,baseline_4d,-0.182932,0.003254,-0.001688,0,-0.001688,0.039173,
000027.SZ,20260709,47,baseline_4d,-0.182937,0.003555,0.004375,0,0.004375,0.039101,
000028.SZ,20260709,0,baseline_4d,-0.448102,0.001368,-0.004572,0,-0.004572,-0.115074,
000028.SZ,20260709,1,baseline_4d,-0.448147,0.001369,-0.004576,0,-0.004576,-0.115131,
000028.SZ,20260709,2,baseline_4d,-0.448199,-0.001163,-0.002775,0,-0.002775,-0.115189,
000028.SZ,20260709,3,baseline_4d,-0.448251,0.010414,0.000499,0,0.000499,-0.115263,
000028.SZ,20260709,4,baseline_4d,-0.44831,0.004904,-0.001712,0,-0.001712,-0.115392,
000028.SZ,20260709,5,baseline_4d,-0.448366,0.000626,-0.000423,0,-0.000423,-0.115517,
000028.SZ,20260709,6,baseline_4d,-0.448423,-0.002878,0.000645,0,0.000645,-0.11564,
000028.SZ,20260709,7,baseline_4d,-0.44848,-0.009025,-0.003262,0,-0.003262,-0.115771,
000028.SZ,20260709,8,baseline_4d,-0.448539,-0.014015,-0.006917,0,-0.006917,-0.115911,
000028.SZ,20260709,9,baseline_4d,-0.4486,-0.007674,0.004366,0,0.004366,-0.116003,
000028.SZ,20260709,10,baseline_4d,-0.448667,-0.004707,0.000591,0,0.000591,-0.116123,
000028.SZ,20260709,11,baseline_4d,-0.448734,0.000068,0.001508,0,0.001508,-0.11622,
000028.SZ,20260709,12,baseline_4d,-0.448802,-0.000767,-0.002501,0,-0.002501,-0.116318,
000028.SZ,20260709,13,baseline_4d,-0.448875,-0.006464,0.011812,0,0.011812,-0.116426,
000028.SZ,20260709,14,baseline_4d,-0.448924,-0.01216,-0.003083,0,-0.003083,-0.116649,
000028.SZ,20260709,15,baseline_4d,-0.448913,-0.007544,-0.004817,0,-0.004817,-0.116467,
000028.SZ,20260709,16,baseline_4d,-0.448892,-0.002979,0.005461,0,0.005461,-0.116209,
000028.SZ,20260709,17,baseline_4d,-0.448882,-0.004206,-0.000722,0,-0.000722,-0.116045,
000028.SZ,20260709,18,baseline_4d,-0.44887,-0.003519,-0.000503,0,-0.000503,-0.115904,
000028.SZ,20260709,19,baseline_4d,-0.448858,-0.000339,0.003403,0,0.003403,-0.115753,
000028.SZ,20260709,20,baseline_4d,-0.448847,0.002656,0.003239,0,0.003239,-0.115611,
000028.SZ,20260709,21,baseline_4d,-0.448837,0.001087,-0.000047,0,-0.000047,-0.115466,
000028.SZ,20260709,22,baseline_4d,-0.448826,0.000204,-0.001939,0,-0.001939,-0.115321,
000028.SZ,20260709,23,baseline_4d,-0.448816,0.000927,-0.005056,0,-0.005056,-0.115174,
000028.SZ,20260709,24,baseline_4d,-0.448808,0.001867,0.000697,0,0.000697,-0.115035,
000028.SZ,20260709,25,baseline_4d,-0.448801,0.000577,0.004496,0,0.004496,-0.114898,
000028.SZ,20260709,26,baseline_4d,-0.448795,-0.000684,0.009243,0,0.009243,-0.114759,
000028.SZ,20260709,27,baseline_4d,-0.448783,-0.001944,0.011573,0,0.011573,-0.114591,
000028.SZ,20260709,28,baseline_4d,-0.448776,-0.003204,0.002533,0,0.002533,-0.114471,
000028.SZ,20260709,29,baseline_4d,-0.448769,-0.001251,-0.000435,0,-0.000435,-0.114347,
000028.SZ,20260709,30,baseline_4d,-0.448763,0.000702,0.004129,0,0.004129,-0.114347,
000028.SZ,20260709,31,baseline_4d,-0.448758,-0.002214,0.003921,0,0.003921,-0.11435,
000028.SZ,20260709,32,baseline_4d,-0.448752,-0.002178,0.005722,0,0.005722,-0.114351,
000028.SZ,20260709,33,baseline_4d,-0.448746,-0.002141,0.000646,0,0.000646,-0.114304,
000028.SZ,20260709,34,baseline_4d,-0.44874,-0.001628,0.001414,0,0.001414,-0.114251,
000028.SZ,20260709,35,baseline_4d,-0.448733,-0.001143,0.001736,0,0.001736,-0.114197,
000028.SZ,20260709,36,baseline_4d,-0.448726,-0.000896,0.000845,0,0.000845,-0.114144,
000028.SZ,20260709,37,baseline_4d,-0.44872,-0.00067,-0.000066,0,-0.000066,-0.114091,
000028.SZ,20260709,38,baseline_4d,-0.448713,-0.001003,-0.000246,0,-0.000246,-0.11404,
000028.SZ,20260709,39,baseline_4d,-0.448707,-0.001317,-0.00074,0,-0.00074,-0.113989,
000028.SZ,20260709,40,baseline_4d,-0.4487,-0.001628,-0.00112,0,-0.00112,-0.113938,
000028.SZ,20260709,41,baseline_4d,-0.448694,-0.001604,-0.000329,0,-0.000329,-0.113887,
000028.SZ,20260709,42,baseline_4d,-0.448688,-0.001395,0.0006,0,0.0006,-0.113836,
000028.SZ,20260709,43,baseline_4d,-0.448681,-0.001251,-0.001648,0,-0.001648,-0.113788,
000028.SZ,20260709,44,baseline_4d,-0.448675,-0.001061,-0.003922,0,-0.003922,-0.113739,
000028.SZ,20260709,45,baseline_4d,-0.448669,-0.000672,-0.00266,0,-0.00266,-0.113691,
000028.SZ,20260709,46,baseline_4d,-0.44867,0.000088,0.002668,0,0.002668,-0.113687,
000028.SZ,20260709,47,baseline_4d,-0.44867,0.000419,0.001357,0,0.001357,-0.113689,
000029.SZ,20260709,0,baseline_4d,0.172353,-0.0271,-0.008399,0,-0.008399,0.189834,
000029.SZ,20260709,1,baseline_4d,0.17237,-0.027127,-0.008407,0,-0.008407,0.189929,
000029.SZ,20260709,2,baseline_4d,0.172382,-0.030367,0.000667,0,0.000667,0.190024,
000029.SZ,20260709,3,baseline_4d,0.172414,-0.011419,-0.012065,0,-0.012065,0.190044,
000029.SZ,20260709,4,baseline_4d,0.172431,-0.014674,-0.013273,0,-0.013273,0.189962,
000029.SZ,20260709,5,baseline_4d,0.172448,-0.01723,-0.015046,0,-0.015046,0.189896,
000029.SZ,20260709,6,baseline_4d,0.172469,-0.019151,-0.015398,0,-0.015398,0.18982,
000029.SZ,20260709,7,baseline_4d,0.172498,-0.022216,-0.002523,0,-0.002523,0.189834,
000029.SZ,20260709,8,baseline_4d,0.17254,-0.019596,0.000236,0,0.000236,0.189945,
000029.SZ,20260709,9,baseline_4d,0.172581,-0.016901,0.001898,0,0.001898,0.190051,
000029.SZ,20260709,10,baseline_4d,0.172621,-0.014296,0.002605,0,0.002605,0.190156,
000029.SZ,20260709,11,baseline_4d,0.17266,-0.014585,-0.00191,0,-0.00191,0.190286,
000029.SZ,20260709,12,baseline_4d,0.172696,-0.014659,0.001617,0,0.001617,0.190402,
000029.SZ,20260709,13,baseline_4d,0.17273,-0.014733,-0.001499,0,-0.001499,0.190509,
000029.SZ,20260709,14,baseline_4d,0.172763,-0.014807,-0.004426,0,-0.004426,0.190617,
000029.SZ,20260709,15,baseline_4d,0.172795,-0.014692,0.000664,0,0.000664,0.190728,
000029.SZ,20260709,16,baseline_4d,0.172837,-0.011264,-0.000013,0,-0.000013,0.190876,
000029.SZ,20260709,17,baseline_4d,0.17288,-0.007333,0.000997,0,0.000997,0.191042,
000029.SZ,20260709,18,baseline_4d,0.172923,-0.003745,0.001637,0,0.001637,0.191201,
000029.SZ,20260709,19,baseline_4d,0.172967,0.000032,0.003401,0,0.003401,0.191362,
000029.SZ,20260709,20,baseline_4d,0.173011,0.004444,0.007093,0,0.007093,0.191525,
000029.SZ,20260709,21,baseline_4d,0.173054,0.007425,0.003076,0,0.003076,0.191664,
000029.SZ,20260709,22,baseline_4d,0.173084,0.009635,-0.00111,0,-0.00111,0.191749,
000029.SZ,20260709,23,baseline_4d,0.173113,0.004443,-0.008805,0,-0.008805,0.191835,
000029.SZ,20260709,24,baseline_4d,0.173143,0.002646,-0.01384,0,-0.01384,0.191927,
000029.SZ,20260709,25,baseline_4d,0.173177,-0.003214,-0.008508,0,-0.008508,0.192172,
000029.SZ,20260709,26,baseline_4d,0.173212,-0.006179,-0.004112,0,-0.004112,0.192424,
000029.SZ,20260709,27,baseline_4d,0.173249,-0.009045,-0.006088,0,-0.006088,0.192657,
000029.SZ,20260709,28,baseline_4d,0.173288,-0.002302,-0.012091,0,-0.012091,0.192893,
000029.SZ,20260709,29,baseline_4d,0.173334,0.004508,-0.008598,0,-0.008598,0.193177,
000029.SZ,20260709,30,baseline_4d,0.173374,-0.002923,-0.007977,0,-0.007977,0.193405,
000029.SZ,20260709,31,baseline_4d,0.173416,-0.002456,-0.008226,0,-0.008226,0.193635,
000029.SZ,20260709,32,baseline_4d,0.173459,-0.003225,-0.007039,0,-0.007039,0.19387,
000029.SZ,20260709,33,baseline_4d,0.173504,-0.001476,-0.005233,0,-0.005233,0.194113,
000029.SZ,20260709,34,baseline_4d,0.173549,0.000262,-0.002028,0,-0.002028,0.194372,
000029.SZ,20260709,35,baseline_4d,0.173591,-0.001823,-0.062994,0,-0.062994,0.194812,
000029.SZ,20260709,36,baseline_4d,0.173612,0.008572,-0.027053,0,-0.027053,0.195094,
000029.SZ,20260709,37,baseline_4d,0.173617,0.001297,0.000529,0,0.000529,0.195299,
000029.SZ,20260709,38,baseline_4d,0.173619,0.000938,-0.001016,0,-0.001016,0.19533,
000029.SZ,20260709,39,baseline_4d,0.173622,0.001341,0.000412,0,0.000412,0.195365,
000029.SZ,20260709,40,baseline_4d,0.173625,-0.001115,-0.008249,0,-0.008249,0.195425,
000029.SZ,20260709,41,baseline_4d,0.173627,-0.004032,-0.003684,0,-0.003684,0.195476,
000029.SZ,20260709,42,baseline_4d,0.173633,-0.005328,-0.004679,0,-0.004679,0.195544,
000029.SZ,20260709,43,baseline_4d,0.17364,-0.004643,-0.004506,0,-0.004506,0.195611,
000029.SZ,20260709,44,baseline_4d,0.173647,-0.002378,-0.006456,0,-0.006456,0.195671,
000029.SZ,20260709,45,baseline_4d,0.173654,0.001521,-0.00028,0,-0.00028,0.195718,
000029.SZ,20260709,46,baseline_4d,0.173653,-0.000827,-0.000627,0,-0.000627,0.195721,
000029.SZ,20260709,47,baseline_4d,0.173653,-0.000842,-0.000846,0,-0.000846,0.195721,
000030.SZ,20260709,0,baseline_4d,-0.833261,-0.003034,0.013859,0,0.013859,0.319694,
000030.SZ,20260709,1,baseline_4d,-0.833345,-0.003037,0.013873,0,0.013873,0.319854,
000030.SZ,20260709,2,baseline_4d,-0.833428,-0.003568,0.013708,0,0.013708,0.320013,
000030.SZ,20260709,3,baseline_4d,-0.833499,-0.002203,0.009549,0,0.009549,0.320049,
000030.SZ,20260709,4,baseline_4d,-0.833577,-0.000838,0.002767,0,0.002767,0.32003,
000030.SZ,20260709,5,baseline_4d,-0.833655,0.000588,0.004561,0,0.004561,0.320078,
000030.SZ,20260709,6,baseline_4d,-0.833724,0.00194,-0.002685,0,-0.002685,0.320175,
000030.SZ,20260709,7,baseline_4d,-0.833789,0.003304,-0.00064,0,-0.00064,0.320304,
000030.SZ,20260709,8,baseline_4d,-0.833876,0.004668,-0.00029,0,-0.00029,0.320207,
000030.SZ,20260709,9,baseline_4d,-0.833964,0.006032,0.004763,0,0.004763,0.320112,
000030.SZ,20260709,10,baseline_4d,-0.834052,0.007396,-0.002956,0,-0.002956,0.320018,
000030.SZ,20260709,11,baseline_4d,-0.834151,0.00876,0.003689,0,0.003689,0.319867,
000030.SZ,20260709,12,baseline_4d,-0.83425,0.010115,0.002109,0,0.002109,0.319728,
000030.SZ,20260709,13,baseline_4d,-0.834348,0.01147,0.006264,0,0.006264,0.319592,
000030.SZ,20260709,14,baseline_4d,-0.834445,0.011661,0.01292,0,0.01292,0.319459,
000030.SZ,20260709,15,baseline_4d,-0.834528,0.010778,-0.001034,0,-0.001034,0.319548,
000030.SZ,20260709,16,baseline_4d,-0.834606,0.009895,-0.009531,0,-0.009531,0.319664,
000030.SZ,20260709,17,baseline_4d,-0.83472,0.009012,-0.00457,0,-0.00457,0.319257,
000030.SZ,20260709,18,baseline_4d,-0.834835,0.008126,-0.00401,0,-0.00401,0.318851,
000030.SZ,20260709,19,baseline_4d,-0.834942,0.007241,-0.000901,0,-0.000901,0.318508,
000030.SZ,20260709,20,baseline_4d,-0.835051,0.006355,-0.003576,0,-0.003576,0.318122,
000030.SZ,20260709,21,baseline_4d,-0.835161,0.005469,-0.000216,0,-0.000216,0.317807,
000030.SZ,20260709,22,baseline_4d,-0.835271,0.004584,-0.000068,0,-0.000068,0.317492,
000030.SZ,20260709,23,baseline_4d,-0.83538,0.003698,0.000006,0,0.000006,0.317177,
000030.SZ,20260709,24,baseline_4d,-0.83549,0.002812,0.000074,0,0.000074,0.316862,
000030.SZ,20260709,25,baseline_4d,-0.835599,0.001927,0.007148,0,0.007148,0.316547,
000030.SZ,20260709,26,baseline_4d,-0.835709,0.001597,0.014506,0,0.014506,0.316232,
000030.SZ,20260709,27,baseline_4d,-0.835694,0.001267,0.014077,0,0.014077,0.31654,
000030.SZ,20260709,28,baseline_4d,-0.835715,0.000938,0.003429,0,0.003429,0.316491,
000030.SZ,20260709,29,baseline_4d,-0.835732,0.000608,0.004529,0,0.004529,0.316427,
000030.SZ,20260709,30,baseline_4d,-0.835749,0.000278,0.002484,0,0.002484,0.316417,
000030.SZ,20260709,31,baseline_4d,-0.835766,-0.000052,0.000171,0,0.000171,0.316407,
000030.SZ,20260709,32,baseline_4d,-0.835783,-0.000381,-0.000126,0,-0.000126,0.316397,
000030.SZ,20260709,33,baseline_4d,-0.835801,-0.000711,0.000003,0,0.000003,0.316387,
000030.SZ,20260709,34,baseline_4d,-0.835818,-0.001041,0.000003,0,0.000003,0.316377,
000030.SZ,20260709,35,baseline_4d,-0.835835,-0.001371,-0.00016,0,-0.00016,0.316367,
000030.SZ,20260709,36,baseline_4d,-0.835852,-0.001701,-0.004142,0,-0.004142,0.316357,
000030.SZ,20260709,37,baseline_4d,-0.835869,-0.00203,-0.001125,0,-0.001125,0.316347,
000030.SZ,20260709,38,baseline_4d,-0.835887,-0.00184,0.000315,0,0.000315,0.316336,
000030.SZ,20260709,39,baseline_4d,-0.835906,-0.00165,-0.000735,0,-0.000735,0.316306,
000030.SZ,20260709,40,baseline_4d,-0.835925,-0.00146,-0.003987,0,-0.003987,0.316273,
000030.SZ,20260709,41,baseline_4d,-0.835945,-0.00127,-0.004176,0,-0.004176,0.31624,
000030.SZ,20260709,42,baseline_4d,-0.835944,-0.00108,-0.000714,0,-0.000714,0.31631,
000030.SZ,20260709,43,baseline_4d,-0.835943,-0.00089,0.000312,0,0.000312,0.316371,
000030.SZ,20260709,44,baseline_4d,-0.835943,-0.0007,-0.011519,0,-0.011519,0.316456,
000030.SZ,20260709,45,baseline_4d,-0.835943,-0.00051,0.002465,0,0.002465,0.316542,
000030.SZ,20260709,46,baseline_4d,-0.835946,-0.00051,0.003652,0,0.003652,0.316611,
000030.SZ,20260709,47,baseline_4d,-0.835946,-0.00051,0.014757,0,0.014757,0.316664,
000031.SZ,20260709,0,baseline_4d,-0.317315,-0.060618,0.000193,0,0.000193,-0.156175,
000031.SZ,20260709,1,baseline_4d,-0.317347,-0.060679,0.000193,0,0.000193,-0.156253,
000031.SZ,20260709,2,baseline_4d,-0.317379,-0.060745,0.001737,0,0.001737,-0.156331,
000031.SZ,20260709,3,baseline_4d,-0.317411,-0.059663,0.008328,0,0.008328,-0.156392,
000031.SZ,20260709,4,baseline_4d,-0.317447,-0.059715,0.001363,0,0.001363,-0.156477,
000031.SZ,20260709,5,baseline_4d,-0.317535,-0.059767,0.017847,0,0.017847,-0.156304,
000031.SZ,20260709,6,baseline_4d,-0.317622,-0.071055,0.001662,0,0.001662,-0.156094,
000031.SZ,20260709,7,baseline_4d,-0.317712,-0.082343,-0.006562,0,-0.006562,-0.155897,
000031.SZ,20260709,8,baseline_4d,-0.317838,-0.09405,0.018867,0,0.018867,-0.156063,
000031.SZ,20260709,9,baseline_4d,-0.317964,-0.103961,0.030519,0,0.030519,-0.155441,
000031.SZ,20260709,10,baseline_4d,-0.317897,-0.098149,0.012311,0,0.012311,-0.153851,
000031.SZ,20260709,11,baseline_4d,-0.317803,-0.091239,0.013808,0,0.013808,-0.152065,
000031.SZ,20260709,12,baseline_4d,-0.31771,-0.084329,0.007207,0,0.007207,-0.150112,
000031.SZ,20260709,13,baseline_4d,-0.317615,-0.077418,0.004416,0,0.004416,-0.14815,
000031.SZ,20260709,14,baseline_4d,-0.317517,-0.069982,0.012215,0,0.012215,-0.146188,
000031.SZ,20260709,15,baseline_4d,-0.31742,-0.062547,-0.002141,0,-0.002141,-0.144044,
000031.SZ,20260709,16,baseline_4d,-0.31732,-0.055089,-0.009836,0,-0.009836,-0.141885,
000031.SZ,20260709,17,baseline_4d,-0.317262,-0.047632,0.002721,0,0.002721,-0.140139,
000031.SZ,20260709,18,baseline_4d,-0.317203,-0.040175,0.007705,0,0.007705,-0.138464,
000031.SZ,20260709,19,baseline_4d,-0.317144,-0.032718,0.002665,0,0.002665,-0.13679,
000031.SZ,20260709,20,baseline_4d,-0.317087,-0.025261,-0.010276,0,-0.010276,-0.135123,
000031.SZ,20260709,21,baseline_4d,-0.317087,-0.017804,-0.023583,0,-0.023583,-0.133457,
000031.SZ,20260709,22,baseline_4d,-0.317087,-0.010347,-0.006475,0,-0.006475,-0.132737,
000031.SZ,20260709,23,baseline_4d,-0.31707,0.00117,-0.001788,0,-0.001788,-0.131933,
000031.SZ,20260709,24,baseline_4d,-0.317053,0.000477,-0.000929,0,-0.000929,-0.13117,
000031.SZ,20260709,25,baseline_4d,-0.317035,-0.000217,-0.005652,0,-0.005652,-0.130407,
000031.SZ,20260709,26,baseline_4d,-0.317018,-0.000911,-0.010617,0,-0.010617,-0.129645,
000031.SZ,20260709,27,baseline_4d,-0.31691,-0.001605,-0.008851,0,-0.008851,-0.128428,
000031.SZ,20260709,28,baseline_4d,-0.316882,-0.002299,-0.006889,0,-0.006889,-0.128011,
000031.SZ,20260709,29,baseline_4d,-0.316854,-0.002993,-0.000451,0,-0.000451,-0.127897,
000031.SZ,20260709,30,baseline_4d,-0.316826,-0.00312,0.003582,0,0.003582,-0.127782,
000031.SZ,20260709,31,baseline_4d,-0.316798,-0.003247,0.000553,0,0.000553,-0.127668,
000031.SZ,20260709,32,baseline_4d,-0.316772,-0.003375,-0.000964,0,-0.000964,-0.127561,
000031.SZ,20260709,33,baseline_4d,-0.316745,-0.003513,-0.00478,0,-0.00478,-0.127448,
000031.SZ,20260709,34,baseline_4d,-0.316719,-0.003651,-0.008849,0,-0.008849,-0.127334,
000031.SZ,20260709,35,baseline_4d,-0.316692,-0.003789,-0.012919,0,-0.012919,-0.127221,
000031.SZ,20260709,36,baseline_4d,-0.316666,-0.003928,0.000438,0,0.000438,-0.127107,
000031.SZ,20260709,37,baseline_4d,-0.316643,-0.004066,0.000857,0,0.000857,-0.12701,
000031.SZ,20260709,38,baseline_4d,-0.31662,-0.004755,0.001852,0,0.001852,-0.126905,
000031.SZ,20260709,39,baseline_4d,-0.316597,-0.004243,0.006068,0,0.006068,-0.1268,
000031.SZ,20260709,40,baseline_4d,-0.316574,-0.003731,0.001817,0,0.001817,-0.126695,
000031.SZ,20260709,41,baseline_4d,-0.31655,-0.003219,-0.001356,0,-0.001356,-0.126587,
000031.SZ,20260709,42,baseline_4d,-0.316527,-0.002708,-0.013179,0,-0.013179,-0.12645,
000031.SZ,20260709,43,baseline_4d,-0.316503,-0.002196,-0.00471,0,-0.00471,-0.126314,
000031.SZ,20260709,44,baseline_4d,-0.316503,-0.001684,0.004998,0,0.004998,-0.126295,
000031.SZ,20260709,45,baseline_4d,-0.316503,-0.001172,0.00235,0,0.00235,-0.126234,
000031.SZ,20260709,46,baseline_4d,-0.316503,-0.001432,-0.000464,0,-0.000464,-0.126173,
000031.SZ,20260709,47,baseline_4d,-0.316503,-0.001691,0.000206,0,0.000206,-0.126173,
000032.SZ,20260709,0,baseline_4d,-0.673665,0.006179,0.006138,0,0.006138,0.285664,
000032.SZ,20260709,1,baseline_4d,-0.673733,0.006185,0.006144,0,0.006144,0.285807,
000032.SZ,20260709,2,baseline_4d,-0.673794,0.009054,0.006302,0,0.006302,0.285949,
000032.SZ,20260709,3,baseline_4d,-0.673857,0.008185,0.008155,0,0.008155,0.286153,
000032.SZ,20260709,4,baseline_4d,-0.673938,0.003816,-0.029722,0,-0.029722,0.286206,
000032.SZ,20260709,5,baseline_4d,-0.673925,0.009805,-0.017603,0,-0.017603,0.286484,
000032.SZ,20260709,6,baseline_4d,-0.673943,-0.005179,-0.008926,0,-0.008926,0.286528,
000032.SZ,20260709,7,baseline_4d,-0.673959,-0.01748,-0.008933,0,-0.008933,0.286507,
000032.SZ,20260709,8,baseline_4d,-0.673977,0.013397,0.01429,0,0.01429,0.286668,
000032.SZ,20260709,9,baseline_4d,-0.674081,0.001717,0.012047,0,0.012047,0.286418,
000032.SZ,20260709,10,baseline_4d,-0.674179,0.000345,-0.000044,0,-0.000044,0.286158,
000032.SZ,20260709,11,baseline_4d,-0.674259,0.024751,0.013642,0,0.013642,0.286029,
000032.SZ,20260709,12,baseline_4d,-0.674314,0.028443,0.002679,0,0.002679,0.286525,
000032.SZ,20260709,13,baseline_4d,-0.674366,0.032643,-0.004211,0,-0.004211,0.287041,
000032.SZ,20260709,14,baseline_4d,-0.67439,0.048081,-0.004315,0,-0.004315,0.287445,
000032.SZ,20260709,15,baseline_4d,-0.674399,0.064929,0.006197,0,0.006197,0.287653,
000032.SZ,20260709,16,baseline_4d,-0.674218,0.051871,-0.000122,0,-0.000122,0.289488,
000032.SZ,20260709,17,baseline_4d,-0.673989,0.03794,0.031774,0,0.031774,0.291659,
000032.SZ,20260709,18,baseline_4d,-0.673705,0.031063,0.009625,0,0.009625,0.295067,
000032.SZ,20260709,19,baseline_4d,-0.673419,0.023586,-0.007732,0,-0.007732,0.298496,
000032.SZ,20260709,20,baseline_4d,-0.673113,0.022055,-0.014087,0,-0.014087,0.301873,
000032.SZ,20260709,21,baseline_4d,-0.67279,0.031714,0.003689,0,0.003689,0.305469,
000032.SZ,20260709,22,baseline_4d,-0.67249,0.039703,-0.00406,0,-0.00406,0.308817,
000032.SZ,20260709,23,baseline_4d,-0.672172,0.047495,-0.002259,0,-0.002259,0.312204,
000032.SZ,20260709,24,baseline_4d,-0.671833,0.056088,-0.00067,0,-0.00067,0.315805,
000032.SZ,20260709,25,baseline_4d,-0.67151,0.05747,-0.046528,0,-0.046528,0.318965,
000032.SZ,20260709,26,baseline_4d,-0.671159,0.073459,-0.074662,0,-0.074662,0.322247,
000032.SZ,20260709,27,baseline_4d,-0.670943,0.03712,-0.03523,0,-0.03523,0.323144,
000032.SZ,20260709,28,baseline_4d,-0.670717,0.002014,0.004711,0,0.004711,0.324083,
000032.SZ,20260709,29,baseline_4d,-0.670504,-0.011564,0.002121,0,0.002121,0.324001,
000032.SZ,20260709,30,baseline_4d,-0.670426,-0.021067,-0.023983,0,-0.023983,0.323353,
000032.SZ,20260709,31,baseline_4d,-0.670319,-0.021362,-0.025261,0,-0.025261,0.323583,
000032.SZ,20260709,32,baseline_4d,-0.670174,-0.01696,-0.017169,0,-0.017169,0.324087,
