stock_code,transaction_date,window_id,mode_name,phi,beta_ch,beta_q,beta_retail,beta_mix,theta,covariance_diag
600303.SH,20260709,8,baseline_4d,-0.493784,-0.032821,0.033043,0.0,0.033043,0.290937,
600303.SH,20260709,9,baseline_4d,-0.493886,-0.038857,0.003511,0.0,0.003511,0.290857,
600303.SH,20260709,10,baseline_4d,-0.494032,-0.035996,0.002758,0.0,0.002758,0.290564,
600303.SH,20260709,11,baseline_4d,-0.494176,-0.033308,0.004376,0.0,0.004376,0.290262,
600303.SH,20260709,12,baseline_4d,-0.494319,-0.030623,0.006176,0.0,0.006176,0.28996,
600303.SH,20260709,13,baseline_4d,-0.494465,-0.027938,0.003513,0.0,0.003513,0.289646,
600303.SH,20260709,14,baseline_4d,-0.494605,-0.025796,0.023411,0.0,0.023411,0.289333,
600303.SH,20260709,15,baseline_4d,-0.494772,-0.023654,0.016855,0.0,0.016855,0.289019,
600303.SH,20260709,16,baseline_4d,-0.494938,-0.021603,0.010176,0.0,0.010176,0.288704,
600303.SH,20260709,17,baseline_4d,-0.495104,-0.019552,0.003237,0.0,0.003237,0.288393,
600303.SH,20260709,18,baseline_4d,-0.495268,-0.017501,0.003327,0.0,0.003327,0.288106,
600303.SH,20260709,19,baseline_4d,-0.495432,-0.015622,0.002107,0.0,0.002107,0.287819,
600303.SH,20260709,20,baseline_4d,-0.495596,-0.01374,0.001129,0.0,0.001129,0.287531,
600303.SH,20260709,21,baseline_4d,-0.49576,-0.011859,0.01113,0.0,0.01113,0.287243,
600303.SH,20260709,22,baseline_4d,-0.495924,-0.009978,0.005144,0.0,0.005144,0.286955,
600303.SH,20260709,23,baseline_4d,-0.496085,-0.008096,-0.005917,0.0,-0.005917,0.286682,
600303.SH,20260709,24,baseline_4d,-0.496228,-0.006215,0.011468,0.0,0.011468,0.286587,
600303.SH,20260709,25,baseline_4d,-0.496421,-0.004333,0.004146,0.0,0.004146,0.285997,
600303.SH,20260709,26,baseline_4d,-0.496603,-0.002452,0.010777,0.0,0.010777,0.285407,
600303.SH,20260709,27,baseline_4d,-0.496785,-0.000571,0.004091,0.0,0.004091,0.284879,
600303.SH,20260709,28,baseline_4d,-0.496963,0.001837,-0.009901,0.0,-0.009901,0.284369,
600303.SH,20260709,29,baseline_4d,-0.497214,0.004245,-0.00955,0.0,-0.00955,0.283123,
600303.SH,20260709,30,baseline_4d,-0.497459,0.006708,0.002778,0.0,0.002778,0.281876,
600303.SH,20260709,31,baseline_4d,-0.497713,0.006981,0.001582,0.0,0.001582,0.280559,
600303.SH,20260709,32,baseline_4d,-0.49796,0.007254,-0.00754,0.0,-0.00754,0.279207,
600303.SH,20260709,33,baseline_4d,-0.49819,0.007527,0.004664,0.0,0.004664,0.278021,
600303.SH,20260709,34,baseline_4d,-0.498409,0.007799,-0.009759,0.0,-0.009759,0.276957,
600303.SH,20260709,35,baseline_4d,-0.49861,0.008072,-0.006322,0.0,-0.006322,0.27607,
600303.SH,20260709,36,baseline_4d,-0.49881,0.008345,-0.004106,0.0,-0.004106,0.275193,
600303.SH,20260709,37,baseline_4d,-0.499008,0.008823,0.000686,0.0,0.000686,0.274315,
600303.SH,20260709,38,baseline_4d,-0.499208,0.009301,0.007412,0.0,0.007412,0.273417,
600303.SH,20260709,39,baseline_4d,-0.499408,0.009779,0.020789,0.0,0.020789,0.271895,
600303.SH,20260709,40,baseline_4d,-0.499596,0.010073,0.023072,0.0,0.023072,0.270431,
600303.SH,20260709,41,baseline_4d,-0.4996,0.010367,0.012335,0.0,0.012335,0.270352,
600303.SH,20260709,42,baseline_4d,-0.499597,0.00826,0.000724,0.0,0.000724,0.270377,
600303.SH,20260709,43,baseline_4d,-0.499594,0.006161,-0.004006,0.0,-0.004006,0.270393,
600303.SH,20260709,44,baseline_4d,-0.499591,0.004145,-0.008606,0.0,-0.008606,0.270409,
600303.SH,20260709,45,baseline_4d,-0.499588,0.002129,0.003135,0.0,0.003135,0.270425,
600303.SH,20260709,46,baseline_4d,-0.499588,8.7e-05,0.002658,0.0,0.002658,0.270425,
600303.SH,20260709,47,baseline_4d,-0.499588,8.6e-05,0.002625,0.0,0.002625,0.270425,
600330.SH,20260709,0,baseline_4d,0.713762,-0.014989,0.024585,0.0,0.024585,-0.386436,
600330.SH,20260709,1,baseline_4d,0.713833,-0.015004,0.02461,0.0,0.02461,-0.386629,
600330.SH,20260709,2,baseline_4d,0.713916,-0.039828,-0.003337,0.0,-0.003337,-0.386822,
600330.SH,20260709,3,baseline_4d,0.714047,-0.06317,0.01634,0.0,0.01634,-0.386627,
600330.SH,20260709,4,baseline_4d,0.714098,-0.025846,0.00189,0.0,0.00189,-0.387787,
600330.SH,20260709,5,baseline_4d,0.714147,0.010852,-0.014415,0.0,-0.014415,-0.388954,
600330.SH,20260709,6,baseline_4d,0.71425,0.002783,-0.005284,0.0,-0.005284,-0.388751,
600330.SH,20260709,7,baseline_4d,0.714344,-0.01152,-0.006549,0.0,-0.006549,-0.388605,
600330.SH,20260709,8,baseline_4d,0.714423,-0.014032,-0.007352,0.0,-0.007352,-0.388852,
600330.SH,20260709,9,baseline_4d,0.7145,-0.014877,-0.000476,0.0,-0.000476,-0.389153,
600330.SH,20260709,10,baseline_4d,0.714584,-0.008106,-0.005708,0.0,-0.005708,-0.389436,
600330.SH,20260709,11,baseline_4d,0.714677,-0.005794,0.011276,0.0,0.011276,-0.38963,
600330.SH,20260709,12,baseline_4d,0.714758,-0.006304,0.014495,0.0,0.014495,-0.389931,
600330.SH,20260709,13,baseline_4d,0.714833,-0.006539,0.007969,0.0,0.007969,-0.390239,
600330.SH,20260709,14,baseline_4d,0.714913,0.003574,0.006694,0.0,0.006694,-0.390533,
600330.SH,20260709,15,baseline_4d,0.714984,0.005268,0.002362,0.0,0.002362,-0.391104,
600330.SH,20260709,16,baseline_4d,0.715053,0.000895,-0.000278,0.0,-0.000278,-0.391687,
600330.SH,20260709,17,baseline_4d,0.715122,0.001017,-0.003783,0.0,-0.003783,-0.392274,
600330.SH,20260709,18,baseline_4d,0.715191,-0.002261,-0.007489,0.0,-0.007489,-0.392876,
600330.SH,20260709,19,baseline_4d,0.715255,-0.005101,-0.007999,0.0,-0.007999,-0.393483,
600330.SH,20260709,20,baseline_4d,0.715321,-0.003714,-0.008615,0.0,-0.008615,-0.394089,
600330.SH,20260709,21,baseline_4d,0.715394,0.001519,0.003332,0.0,0.003332,-0.394637,
600330.SH,20260709,22,baseline_4d,0.715468,0.006838,0.01691,0.0,0.01691,-0.395171,
600330.SH,20260709,23,baseline_4d,0.715554,0.011153,0.007997,0.0,0.007997,-0.395792,
600330.SH,20260709,24,baseline_4d,0.715637,0.014981,-0.002891,0.0,-0.002891,-0.396436,
600330.SH,20260709,25,baseline_4d,0.715746,0.015926,-0.006403,0.0,-0.006403,-0.397109,
600330.SH,20260709,26,baseline_4d,0.715846,0.008642,0.004519,0.0,0.004519,-0.397719,
600330.SH,20260709,27,baseline_4d,0.715921,0.00081,-0.011185,0.0,-0.011185,-0.39842,
600330.SH,20260709,28,baseline_4d,0.716017,-0.00419,0.002191,0.0,0.002191,-0.399122,
600330.SH,20260709,29,baseline_4d,0.716131,-0.009498,0.016435,0.0,0.016435,-0.399618,
600330.SH,20260709,30,baseline_4d,0.716242,-0.014758,0.002565,0.0,0.002565,-0.400272,
600330.SH,20260709,31,baseline_4d,0.716377,-0.010986,0.015041,0.0,0.015041,-0.400821,
600330.SH,20260709,32,baseline_4d,0.716504,-0.00552,0.001397,0.0,0.001397,-0.400944,
600330.SH,20260709,33,baseline_4d,0.71665,0.009891,0.006833,0.0,0.006833,-0.400984,
600330.SH,20260709,34,baseline_4d,0.716783,0.014603,-0.000972,0.0,-0.000972,-0.40076,
600330.SH,20260709,35,baseline_4d,0.716913,0.018932,-0.013745,0.0,-0.013745,-0.400547,
600330.SH,20260709,36,baseline_4d,0.717047,0.029485,-0.018118,0.0,-0.018118,-0.400348,
600330.SH,20260709,37,baseline_4d,0.717033,0.001676,-0.013777,0.0,-0.013777,-0.40026,
600330.SH,20260709,38,baseline_4d,0.717031,-0.004226,-0.003195,0.0,-0.003195,-0.400139,
600330.SH,20260709,39,baseline_4d,0.717032,-0.005549,-0.002934,0.0,-0.002934,-0.400097,
600330.SH,20260709,40,baseline_4d,0.717033,-0.006436,0.001997,0.0,0.001997,-0.400051,
600330.SH,20260709,41,baseline_4d,0.717031,-0.008353,0.000114,0.0,0.000114,-0.400042,
600330.SH,20260709,42,baseline_4d,0.717028,-0.011047,-0.001609,0.0,-0.001609,-0.400028,
600330.SH,20260709,43,baseline_4d,0.717028,-0.012912,0.004403,0.0,0.004403,-0.399992,
600330.SH,20260709,44,baseline_4d,0.717031,-0.010333,0.010151,0.0,0.010151,-0.399923,
600330.SH,20260709,45,baseline_4d,0.71703,-0.011087,0.005875,0.0,0.005875,-0.399886,
600330.SH,20260709,46,baseline_4d,0.717029,-0.013819,-0.001551,0.0,-0.001551,-0.399852,
600330.SH,20260709,47,baseline_4d,0.717029,-0.013742,0.000475,0.0,0.000475,-0.399851,
600379.SH,20260709,0,baseline_4d,0.286113,-0.007376,0.010805,0.0,0.010805,0.058528,
600379.SH,20260709,1,baseline_4d,0.286142,-0.007384,0.010816,0.0,0.010816,0.058557,
600379.SH,20260709,2,baseline_4d,0.286168,-0.009454,0.012486,0.0,0.012486,0.058586,
600379.SH,20260709,3,baseline_4d,0.28619,-0.015269,0.011917,0.0,0.011917,0.058556,
600379.SH,20260709,4,baseline_4d,0.286203,-0.011851,-0.00562,0.0,-0.00562,0.058652,
600379.SH,20260709,5,baseline_4d,0.286228,-0.010126,-0.007488,0.0,-0.007488,0.058792,
600379.SH,20260709,6,baseline_4d,0.286253,-0.005441,-0.00771,0.0,-0.00771,0.05895,
600379.SH,20260709,7,baseline_4d,0.28627,-0.006635,-0.013646,0.0,-0.013646,0.059055,
600379.SH,20260709,8,baseline_4d,0.286261,0.008014,-0.024152,0.0,-0.024152,0.058783,
600379.SH,20260709,9,baseline_4d,0.286279,0.044771,-0.016735,0.0,-0.016735,0.058435,
600379.SH,20260709,10,baseline_4d,0.28644,0.010327,-0.006766,0.0,-0.006766,0.059792,
600379.SH,20260709,11,baseline_4d,0.286608,-0.021445,0.011755,0.0,0.011755,0.061198,
600379.SH,20260709,12,baseline_4d,0.28677,-0.012195,0.009942,0.0,0.009942,0.062141,
600379.SH,20260709,13,baseline_4d,0.286922,-0.00416,6.1e-05,0.0,6.1e-05,0.063033,
600379.SH,20260709,14,baseline_4d,0.287061,-0.01057,-0.005583,0.0,-0.005583,0.063926,
600379.SH,20260709,15,baseline_4d,0.28719,-0.013595,0.016951,0.0,0.016951,0.064501,
600379.SH,20260709,16,baseline_4d,0.287356,-0.022521,-0.004927,0.0,-0.004927,0.065194,
600379.SH,20260709,17,baseline_4d,0.287556,-0.029467,0.002447,0.0,0.002447,0.06617,
600379.SH,20260709,18,baseline_4d,0.287751,-0.032869,0.018146,0.0,0.018146,0.06699,
600379.SH,20260709,19,baseline_4d,0.288,-0.029069,0.018102,0.0,0.018102,0.067976,
600379.SH,20260709,20,baseline_4d,0.288263,-0.027617,0.004369,0.0,0.004369,0.069117,
600379.SH,20260709,21,baseline_4d,0.288516,-0.024072,-0.01567,0.0,-0.01567,0.070137,
600379.SH,20260709,22,baseline_4d,0.28879,-0.006352,-0.028902,0.0,-0.028902,0.071185,
600379.SH,20260709,23,baseline_4d,0.289134,0.011207,-0.03265,0.0,-0.03265,0.072775,
600379.SH,20260709,24,baseline_4d,0.289481,0.027679,-0.034321,0.0,-0.034321,0.074499,
600379.SH,20260709,25,baseline_4d,0.289791,0.027267,-0.014011,0.0,-0.014011,0.075946,
600379.SH,20260709,26,baseline_4d,0.29009,0.024429,-0.008086,0.0,-0.008086,0.077346,
600379.SH,20260709,27,baseline_4d,0.290408,0.018548,-0.002918,0.0,-0.002918,0.078971,
600379.SH,20260709,28,baseline_4d,0.290723,0.013427,0.014309,0.0,0.014309,0.080757,
600379.SH,20260709,29,baseline_4d,0.291028,-0.015382,0.077344,0.0,0.077344,0.08252,
600379.SH,20260709,30,baseline_4d,0.291447,-0.013444,0.036405,0.0,0.036405,0.085128,
600379.SH,20260709,31,baseline_4d,0.291862,-0.014293,-0.00619,0.0,-0.00619,0.087718,
600379.SH,20260709,32,baseline_4d,0.292326,0.000977,-0.023007,0.0,-0.023007,0.090334,
600379.SH,20260709,33,baseline_4d,0.292843,0.011427,-0.021788,0.0,-0.021788,0.093744,
600379.SH,20260709,34,baseline_4d,0.293356,0.017559,-0.028385,0.0,-0.028385,0.097061,
600379.SH,20260709,35,baseline_4d,0.293821,0.01414,-0.036199,0.0,-0.036199,0.100039,
600379.SH,20260709,36,baseline_4d,0.294268,0.023169,-0.042641,0.0,-0.042641,0.103046,
600379.SH,20260709,37,baseline_4d,0.29455,0.011507,0.017973,0.0,0.017973,0.102746,
600379.SH,20260709,38,baseline_4d,0.29464,0.002332,0.007529,0.0,0.007529,0.101663,
600379.SH,20260709,39,baseline_4d,0.294728,-0.010081,-0.004654,0.0,-0.004654,0.100577,
600379.SH,20260709,40,baseline_4d,0.294837,-0.01058,0.003552,0.0,0.003552,0.099498,
600379.SH,20260709,41,baseline_4d,0.294926,-0.011968,0.012896,0.0,0.012896,0.098191,
600379.SH,20260709,42,baseline_4d,0.29498,-0.009348,-0.004209,0.0,-0.004209,0.097081,
600379.SH,20260709,43,baseline_4d,0.295051,-0.007714,-0.010752,0.0,-0.010752,0.095995,
600379.SH,20260709,44,baseline_4d,0.29509,-0.01008,-0.005682,0.0,-0.005682,0.096502,
600379.SH,20260709,45,baseline_4d,0.29513,-0.012256,0.003681,0.0,0.003681,0.097017,
600379.SH,20260709,46,baseline_4d,0.29513,-0.013535,0.007065,0.0,0.007065,0.097031,
600379.SH,20260709,47,baseline_4d,0.295132,-0.01291,0.00835,0.0,0.00835,0.097046,
600382.SH,20260709,0,baseline_4d,0.649955,0.001393,-0.021115,0.0,-0.021115,-0.184926,
600382.SH,20260709,1,baseline_4d,0.65002,0.001394,-0.021136,0.0,-0.021136,-0.185019,
600382.SH,20260709,2,baseline_4d,0.650087,-0.000531,-0.01962,0.0,-0.01962,-0.185111,
600382.SH,20260709,3,baseline_4d,0.650163,0.000736,-0.006918,0.0,-0.006918,-0.18509,
600382.SH,20260709,4,baseline_4d,0.650233,-0.004035,-0.000511,0.0,-0.000511,-0.185108,
600382.SH,20260709,5,baseline_4d,0.650302,-0.002851,-0.001092,0.0,-0.001092,-0.185155,
600382.SH,20260709,6,baseline_4d,0.650371,-0.001757,-0.002085,0.0,-0.002085,-0.185202,
600382.SH,20260709,7,baseline_4d,0.65044,0.000922,-0.003416,0.0,-0.003416,-0.185245,
600382.SH,20260709,8,baseline_4d,0.650505,0.003445,-0.015613,0.0,-0.015613,-0.185297,
600382.SH,20260709,9,baseline_4d,0.650569,0.005003,-0.028866,0.0,-0.028866,-0.185359,
600382.SH,20260709,10,baseline_4d,0.65054,0.005341,-0.00129,0.0,-0.00129,-0.186127,
600382.SH,20260709,11,baseline_4d,0.650505,0.005603,0.004312,0.0,0.004312,-0.186908,
600382.SH,20260709,12,baseline_4d,0.650471,0.005824,0.001463,0.0,0.001463,-0.187655,
600382.SH,20260709,13,baseline_4d,0.650437,0.006097,-5.9e-05,0.0,-5.9e-05,-0.188401,
600382.SH,20260709,14,baseline_4d,0.650404,0.004586,0.004549,0.0,0.004549,-0.189146,
600382.SH,20260709,15,baseline_4d,0.650372,0.002849,-0.004754,0.0,-0.004754,-0.189847,
600382.SH,20260709,16,baseline_4d,0.650341,0.006763,-0.008232,0.0,-0.008232,-0.19054,
600382.SH,20260709,17,baseline_4d,0.650307,-0.002016,-0.004753,0.0,-0.004753,-0.191307,
600382.SH,20260709,18,baseline_4d,0.650274,-0.003798,-0.000982,0.0,-0.000982,-0.192067,
600382.SH,20260709,19,baseline_4d,0.650234,-0.00703,-0.005019,0.0,-0.005019,-0.192941,
600382.SH,20260709,20,baseline_4d,0.650193,-0.01037,-0.013873,0.0,-0.013873,-0.193797,
600382.SH,20260709,21,baseline_4d,0.650176,-0.008197,-0.010454,0.0,-0.010454,-0.194537,
600382.SH,20260709,22,baseline_4d,0.650156,-0.006091,-0.011494,0.0,-0.011494,-0.195297,
600382.SH,20260709,23,baseline_4d,0.650136,-0.004018,-0.012563,0.0,-0.012563,-0.196058,
600382.SH,20260709,24,baseline_4d,0.650144,0.004923,-0.011364,0.0,-0.011364,-0.196404,
600382.SH,20260709,25,baseline_4d,0.650134,0.013864,-0.003787,0.0,-0.003787,-0.196882,
600382.SH,20260709,26,baseline_4d,0.650083,0.006649,-0.007047,0.0,-0.007047,-0.197428,
600382.SH,20260709,27,baseline_4d,0.650042,-0.000566,-0.00187,0.0,-0.00187,-0.197962,
600382.SH,20260709,28,baseline_4d,0.650001,0.000417,0.005271,0.0,0.005271,-0.198482,
600382.SH,20260709,29,baseline_4d,0.649972,0.0014,-0.00417,0.0,-0.00417,-0.198937,
600382.SH,20260709,30,baseline_4d,0.649944,-0.004206,-0.012283,0.0,-0.012283,-0.199387,
600382.SH,20260709,31,baseline_4d,0.649923,-0.00566,-0.014855,0.0,-0.014855,-0.199799,
600382.SH,20260709,32,baseline_4d,0.64991,-0.006196,-0.010384,0.0,-0.010384,-0.200121,
600382.SH,20260709,33,baseline_4d,0.649899,-0.004555,-0.005558,0.0,-0.005558,-0.200421,
600382.SH,20260709,34,baseline_4d,0.649885,-0.002812,-0.008389,0.0,-0.008389,-0.200779,
600382.SH,20260709,35,baseline_4d,0.649877,-0.00107,-0.00178,0.0,-0.00178,-0.201069,
600382.SH,20260709,36,baseline_4d,0.649868,-0.002117,-0.001309,0.0,-0.001309,-0.201369,
600382.SH,20260709,37,baseline_4d,0.649858,-0.001854,-0.004868,0.0,-0.004868,-0.20168,
600382.SH,20260709,38,baseline_4d,0.649849,0.000494,-0.009802,0.0,-0.009802,-0.201984,
600382.SH,20260709,39,baseline_4d,0.649839,-0.006475,-0.012202,0.0,-0.012202,-0.202288,
600382.SH,20260709,40,baseline_4d,0.649835,-0.006327,-0.009903,0.0,-0.009903,-0.202563,
600382.SH,20260709,41,baseline_4d,0.649839,-0.006179,-0.001433,0.0,-0.001433,-0.202769,
600382.SH,20260709,42,baseline_4d,0.649848,-0.003508,-0.004774,0.0,-0.004774,-0.202903,
600382.SH,20260709,43,baseline_4d,0.649857,-0.003792,-0.006966,0.0,-0.006966,-0.202937,
600382.SH,20260709,44,baseline_4d,0.649862,-0.005313,-0.013946,0.0,-0.013946,-0.20299,
600382.SH,20260709,45,baseline_4d,0.649867,-0.006622,-0.001758,0.0,-0.001758,-0.202961,
600382.SH,20260709,46,baseline_4d,0.649866,-0.006533,-0.004549,0.0,-0.004549,-0.202963,
600382.SH,20260709,47,baseline_4d,0.649866,-0.006439,-0.00558,0.0,-0.00558,-0.202967,
600396.SH,20260709,0,baseline_4d,0.120641,0.008751,-0.004496,0.0,-0.004496,-0.518489,
600396.SH,20260709,1,baseline_4d,0.120653,0.00876,-0.0045,0.0,-0.0045,-0.518748,
600396.SH,20260709,2,baseline_4d,0.120665,0.008481,-0.004765,0.0,-0.004765,-0.519008,
600396.SH,20260709,3,baseline_4d,0.120674,0.003432,-0.006482,0.0,-0.006482,-0.519276,
600396.SH,20260709,4,baseline_4d,0.120683,-8.4e-05,-0.006795,0.0,-0.006795,-0.519545,
600396.SH,20260709,5,baseline_4d,0.120692,-0.001199,-0.000144,0.0,-0.000144,-0.519843,
600396.SH,20260709,6,baseline_4d,0.120699,-0.001238,0.004078,0.0,0.004078,-0.520144,
600396.SH,20260709,7,baseline_4d,0.120706,-0.007296,0.007789,0.0,0.007789,-0.520426,
600396.SH,20260709,8,baseline_4d,0.120713,-0.014263,0.009585,0.0,0.009585,-0.520711,
600396.SH,20260709,9,baseline_4d,0.120721,-0.021118,0.014762,0.0,0.014762,-0.520994,
600396.SH,20260709,10,baseline_4d,0.120691,-0.022436,0.001344,0.0,0.001344,-0.521382,
600396.SH,20260709,11,baseline_4d,0.120665,-0.022081,-0.003806,0.0,-0.003806,-0.521772,
600396.SH,20260709,12,baseline_4d,0.120642,-0.022778,-0.003287,0.0,-0.003287,-0.522112,
600396.SH,20260709,13,baseline_4d,0.120607,-0.013407,-0.003219,0.0,-0.003219,-0.522568,
600396.SH,20260709,14,baseline_4d,0.120572,-0.004468,-0.001699,0.0,-0.001699,-0.523024,
600396.SH,20260709,15,baseline_4d,0.12053,-0.002656,-0.000899,0.0,-0.000899,-0.523411,
600396.SH,20260709,16,baseline_4d,0.120486,0.002057,-0.000861,0.0,-0.000861,-0.5238,
600396.SH,20260709,17,baseline_4d,0.120445,0.00653,0.002788,0.0,0.002788,-0.524195,
600396.SH,20260709,18,baseline_4d,0.120403,0.0048,-0.000231,0.0,-0.000231,-0.524578,
600396.SH,20260709,19,baseline_4d,0.120362,0.002792,0.000145,0.0,0.000145,-0.524956,
600396.SH,20260709,20,baseline_4d,0.120316,0.006215,0.001542,0.0,0.001542,-0.525403,
600396.SH,20260709,21,baseline_4d,0.120273,0.009665,0.008469,0.0,0.008469,-0.525823,
600396.SH,20260709,22,baseline_4d,0.120251,0.014149,-0.000927,0.0,-0.000927,-0.525939,
600396.SH,20260709,23,baseline_4d,0.12023,0.018728,-0.009035,0.0,-0.009035,-0.526046,
600396.SH,20260709,24,baseline_4d,0.120198,0.010051,-0.011909,0.0,-0.011909,-0.526339,
600396.SH,20260709,25,baseline_4d,0.120181,0.000611,-0.006707,0.0,-0.006707,-0.526617,
600396.SH,20260709,26,baseline_4d,0.120182,-0.000393,0.005362,0.0,0.005362,-0.526687,
600396.SH,20260709,27,baseline_4d,0.12017,-0.00332,0.006054,0.0,0.006054,-0.526873,
600396.SH,20260709,28,baseline_4d,0.120159,-0.004345,-0.000897,0.0,-0.000897,-0.527028,
600396.SH,20260709,29,baseline_4d,0.120145,-0.006079,-0.011935,0.0,-0.011935,-0.527197,
600396.SH,20260709,30,baseline_4d,0.120162,0.013004,-0.005639,0.0,-0.005639,-0.526984,
600396.SH,20260709,31,baseline_4d,0.120142,0.00966,-0.002894,0.0,-0.002894,-0.527035,
600396.SH,20260709,32,baseline_4d,0.120121,0.006754,-0.000937,0.0,-0.000937,-0.527037,
600396.SH,20260709,33,baseline_4d,0.1201,0.003301,-0.000276,0.0,-0.000276,-0.527041,
600396.SH,20260709,34,baseline_4d,0.120079,0.005269,4.3e-05,0.0,4.3e-05,-0.52706,
600396.SH,20260709,35,baseline_4d,0.120059,0.009901,0.002305,0.0,0.002305,-0.527072,
600396.SH,20260709,36,baseline_4d,0.120044,0.007779,-0.001972,0.0,-0.001972,-0.527109,
600396.SH,20260709,37,baseline_4d,0.120037,0.009064,0.002141,0.0,0.002141,-0.527077,
600396.SH,20260709,38,baseline_4d,0.120026,0.00089,-0.002564,0.0,-0.002564,-0.527086,
600396.SH,20260709,39,baseline_4d,0.120016,-0.005411,-0.007164,0.0,-0.007164,-0.527093,
600396.SH,20260709,40,baseline_4d,0.120006,-0.00844,-0.002733,0.0,-0.002733,-0.527122,
600396.SH,20260709,41,baseline_4d,0.120011,-0.0052,0.003955,0.0,0.003955,-0.527071,
600396.SH,20260709,42,baseline_4d,0.120012,-0.003677,0.004359,0.0,0.004359,-0.527055,
600396.SH,20260709,43,baseline_4d,0.120012,-0.002543,0.003686,0.0,0.003686,-0.527048,
600396.SH,20260709,44,baseline_4d,0.120012,-0.00214,0.001801,0.0,0.001801,-0.527043,
600396.SH,20260709,45,baseline_4d,0.120012,-0.000536,0.000868,0.0,0.000868,-0.527041,
600396.SH,20260709,46,baseline_4d,0.120013,0.00107,-0.000345,0.0,-0.000345,-0.527038,
600396.SH,20260709,47,baseline_4d,0.120013,0.001061,-0.000301,0.0,-0.000301,-0.527038,
600448.SH,20260709,0,baseline_4d,-0.726889,-0.066613,-0.008631,0.0,-0.008631,0.155502,
600448.SH,20260709,1,baseline_4d,-0.726962,-0.06668,-0.00864,0.0,-0.00864,0.15558,
600448.SH,20260709,2,baseline_4d,-0.727035,-0.060998,-0.020959,0.0,-0.020959,0.155658,
600448.SH,20260709,3,baseline_4d,-0.727169,-0.055317,0.001995,0.0,0.001995,0.155424,
600448.SH,20260709,4,baseline_4d,-0.727313,-0.049227,0.001772,0.0,0.001772,0.155214,
600448.SH,20260709,5,baseline_4d,-0.727457,-0.043137,-0.003082,0.0,-0.003082,0.155031,
600448.SH,20260709,6,baseline_4d,-0.7276,-0.037046,-0.000282,0.0,-0.000282,0.154848,
600448.SH,20260709,7,baseline_4d,-0.72774,-0.031423,-0.006747,0.0,-0.006747,0.154683,
600448.SH,20260709,8,baseline_4d,-0.72788,-0.0258,0.001292,0.0,0.001292,0.154452,
600448.SH,20260709,9,baseline_4d,-0.728018,-0.020177,0.001277,0.0,0.001277,0.154234,
600448.SH,20260709,10,baseline_4d,-0.728158,-0.014553,-0.005386,0.0,-0.005386,0.153994,
600448.SH,20260709,11,baseline_4d,-0.728298,-0.00893,0.018655,0.0,0.018655,0.153793,
600448.SH,20260709,12,baseline_4d,-0.728621,-0.003307,0.010969,0.0,0.010969,0.152679,
600448.SH,20260709,13,baseline_4d,-0.728943,-0.005125,0.004012,0.0,0.004012,0.151541,
600448.SH,20260709,14,baseline_4d,-0.729264,-0.005214,0.006382,0.0,0.006382,0.150412,
600448.SH,20260709,15,baseline_4d,-0.729585,-0.005303,0.00857,0.0,0.00857,0.149283,
600448.SH,20260709,16,baseline_4d,-0.729916,-0.005391,-0.008079,0.0,-0.008079,0.148153,
600448.SH,20260709,17,baseline_4d,-0.730236,-0.005265,-0.008674,0.0,-0.008674,0.147024,
600448.SH,20260709,18,baseline_4d,-0.730546,-0.005139,0.001924,0.0,0.001924,0.145968,
600448.SH,20260709,19,baseline_4d,-0.730861,-0.005013,0.002167,0.0,0.002167,0.144878,
600448.SH,20260709,20,baseline_4d,-0.731175,-0.005216,0.000151,0.0,0.000151,0.143799,
600448.SH,20260709,21,baseline_4d,-0.73149,-0.005419,-0.000238,0.0,-0.000238,0.142721,
600448.SH,20260709,22,baseline_4d,-0.731804,-0.005622,-0.003221,0.0,-0.003221,0.141642,
600448.SH,20260709,23,baseline_4d,-0.732119,-0.005825,-0.006211,0.0,-0.006211,0.140563,
600448.SH,20260709,24,baseline_4d,-0.732433,-0.004791,0.001657,0.0,0.001657,0.139485,
600448.SH,20260709,25,baseline_4d,-0.732684,-0.003758,0.001225,0.0,0.001225,0.138724,
600448.SH,20260709,26,baseline_4d,-0.732928,-0.002724,0.009735,0.0,0.009735,0.138033,
600448.SH,20260709,27,baseline_4d,-0.733172,-0.00169,0.017658,0.0,0.017658,0.137366,
600448.SH,20260709,28,baseline_4d,-0.733416,-0.001581,0.017153,0.0,0.017153,0.136699,
600448.SH,20260709,29,baseline_4d,-0.733618,-0.001472,-0.005147,0.0,-0.005147,0.136242,
600448.SH,20260709,30,baseline_4d,-0.733796,-0.001363,-0.005216,0.0,-0.005216,0.13596,
600448.SH,20260709,31,baseline_4d,-0.733976,-0.004395,-0.003764,0.0,-0.003764,0.13567,
600448.SH,20260709,32,baseline_4d,-0.734155,-0.007426,-0.000146,0.0,-0.000146,0.135653,
600448.SH,20260709,33,baseline_4d,-0.734334,-0.010458,-0.00014,0.0,-0.00014,0.135636,
600448.SH,20260709,34,baseline_4d,-0.734514,-0.01349,-0.012581,0.0,-0.012581,0.135619,
600448.SH,20260709,35,baseline_4d,-0.734693,-0.016522,-0.003591,0.0,-0.003591,0.135602,
600448.SH,20260709,36,baseline_4d,-0.734877,-0.019554,0.000586,0.0,0.000586,0.135564,
600448.SH,20260709,37,baseline_4d,-0.735053,-0.022635,-0.000239,0.0,-0.000239,0.135601,
